timestamp_s,acc_x,acc_y,acc_z,gyro_roll,gyro_pitch,gyro_yaw,altitude_m,pressure_hPa,mag_north,mag_east,mag_down,roll_deg,pitch_deg,yaw_deg,speed_mps,flight_phase
4.985,0.35064,-2.10503,-8.58525,-0.001794,-0.004764,0.13778,60.581,1005.9934,0.13458,0.1745,0.4651,12.0,45.0,67.39,15.0,cruise
4.995,0.36812,-1.99367,-8.59764,0.002469,-0.00014,0.133843,60.546,1005.9976,0.1445,0.17203,0.47337,12.0,45.0,67.46,15.0,cruise
5.005,0.39287,-2.0606,-8.33178,0.003076,-0.001095,0.129603,60.23,1006.0353,0.13178,0.1691,0.47157,12.0,45.0,67.54,15.0,cruise
5.015,0.42614,-1.9635,-8.33301,-0.000662,0.002911,0.13177,60.305,1006.0265,0.13292,0.17908,0.47586,12.0,45.0,67.61,15.0,cruise
5.025,0.41834,-2.05349,-8.47467,0.006853,0.000806,0.130884,60.514,1006.0015,0.13085,0.18058,0.47739,12.0,45.0,67.69,15.0,cruise
5.035,0.27351,-2.06883,-8.53559,0.008928,-0.003993,0.13655,60.303,1006.0267,0.12705,0.17304,0.47001,12.0,45.0,67.76,15.0,cruise
5.045,0.28201,-2.06724,-8.47605,0.001811,-0.003399,0.131808,60.299,1006.0271,0.13408,0.1793,0.47136,12.0,45.0,67.84,15.0,cruise
5.0551,0.31754,-2.05833,-8.33984,0.004478,0.002129,0.137576,60.32,1006.0247,0.13654,0.16658,0.47215,12.0,45.0,67.91,15.0,cruise
5.0651,0.35168,-2.01574,-8.13746,0.002014,-0.004374,0.133464,60.222,1006.0363,0.12765,0.18448,0.47533,12.0,45.0,67.99,15.0,cruise
5.0751,0.38091,-2.07376,-8.44295,0.005734,-0.000864,0.122993,60.663,1005.9836,0.1331,0.17579,0.47543,12.0,45.0,68.06,15.0,cruise
5.0851,0.343,-2.06058,-8.59468,-0.002573,-0.000955,0.136534,60.203,1006.0386,0.12828,0.18028,0.46771,12.0,45.0,68.14,15.0,cruise
5.0951,0.31319,-2.10279,-8.53,-0.003603,-0.003421,0.132945,60.333,1006.023,0.13744,0.18348,0.47756,12.0,45.0,68.21,15.0,cruise
5.1051,0.43215,-2.03888,-8.3823,0.001181,-4.3e-05,0.134737,60.393,1006.0158,0.13078,0.17833,0.4763,12.0,45.0,68.29,15.0,cruise
5.1151,0.44935,-2.01381,-8.32947,-0.00146,-0.003844,0.133046,60.378,1006.0177,0.12405,0.17198,0.47122,12.0,45.0,68.36,15.0,cruise
5.1251,0.31973,-2.03138,-8.43892,-0.001067,-0.001637,0.133441,60.173,1006.0422,0.12964,0.17694,0.46619,12.0,45.0,68.44,15.0,cruise
5.1351,0.2374,-2.17452,-8.59298,-0.002845,-0.002829,0.137262,60.093,1006.0517,0.12917,0.18537,0.47204,12.0,45.0,68.51,15.0,cruise
5.1451,0.31464,-2.09282,-8.50807,0.006179,-0.003388,0.13,60.093,1006.0517,0.13083,0.16779,0.46768,12.0,45.0,68.59,15.0,cruise
5.1552,0.34014,-1.97888,-8.37981,0.002283,-0.006635,0.132679,60.12,1006.0486,0.12792,0.18598,0.47466,12.0,45.0,68.66,15.0,cruise
5.1652,0.39948,-1.85233,-8.33274,0.004589,-0.006429,0.131563,60.098,1006.0512,0.13106,0.17531,0.46846,12.0,45.0,68.74,15.0,cruise
5.1752,0.42058,-2.08054,-8.40349,0.003548,-0.006288,0.130053,60.308,1006.026,0.13266,0.18224,0.46892,12.0,45.0,68.81,15.0,cruise
5.1852,0.30474,-2.14115,-8.55433,0.000213,-0.002644,0.13202,60.383,1006.0171,0.12642,0.17137,0.47216,12.0,45.0,68.89,15.0,cruise
5.1952,0.18079,-2.1162,-8.59031,0.004719,-0.003137,0.130607,60.293,1006.0279,0.12599,0.17332,0.47049,12.0,45.0,68.96,15.0,cruise
5.2052,0.36338,-2.05501,-8.4085,-0.002346,-0.001639,0.133213,60.086,1006.0526,0.1325,0.17926,0.47487,12.0,45.0,69.04,15.0,cruise
5.2152,0.42085,-1.9803,-8.17718,0.000209,-0.004953,0.127692,60.563,1005.9956,0.13728,0.17092,0.46636,12.0,45.0,69.11,15.0,cruise
5.2252,0.35058,-1.98989,-8.48061,-0.004818,0.004688,0.133237,60.368,1006.0189,0.12714,0.17798,0.46243,12.0,45.0,69.19,15.0,cruise
5.2352,0.27863,-2.09178,-8.68295,0.000179,-0.002908,0.131409,60.217,1006.0369,0.12291,0.16664,0.47072,12.0,45.0,69.26,15.0,cruise
5.2452,0.31584,-2.15568,-8.53265,0.000205,-0.003194,0.125857,60.402,1006.0148,0.12146,0.17617,0.46596,12.0,45.0,69.34,15.0,cruise
5.2553,0.36358,-1.97699,-8.33476,0.004484,-0.000829,0.133491,60.033,1006.0589,0.12577,0.17483,0.47612,12.0,45.0,69.41,15.0,cruise
5.2653,0.38018,-1.99864,-8.27429,0.004562,-0.002214,0.134783,60.044,1006.0576,0.11901,0.16464,0.47393,12.0,45.0,69.49,15.0,cruise
5.2753,0.4011,-2.00504,-8.44638,-0.000594,-0.002174,0.136643,60.554,1005.9967,0.13078,0.17781,0.47668,12.0,45.0,69.56,15.0,cruise
5.2853,0.30803,-2.11617,-8.57446,-0.001842,-0.002331,0.128965,60.454,1006.0086,0.12926,0.1834,0.46185,12.0,45.0,69.64,15.0,cruise
5.2953,0.42483,-2.16652,-8.59854,-0.000754,0.0021,0.132989,60.263,1006.0314,0.12231,0.16948,0.47566,12.0,45.0,69.71,15.0,cruise
5.3053,0.42166,-1.9683,-8.34508,-0.006809,-0.005542,0.13371,60.245,1006.0336,0.12321,0.17094,0.47474,12.0,45.0,69.79,15.0,cruise
5.3153,0.42834,-1.98694,-8.31695,0.001643,-0.005814,0.131934,59.921,1006.0723,0.11789,0.17494,0.48188,12.0,45.0,69.86,15.0,cruise
5.3253,0.2784,-2.11129,-8.39804,0.006419,-0.00119,0.134442,60.249,1006.0331,0.12291,0.17706,0.46671,12.0,45.0,69.94,15.0,cruise
5.3353,0.35736,-2.17661,-8.52155,0.001248,-0.002434,0.127407,60.153,1006.0446,0.13118,0.17571,0.47139,12.0,45.0,70.02,15.0,cruise
5.3453,0.28481,-2.09037,-8.60963,0.001429,-0.000672,0.133297,60.164,1006.0432,0.12321,0.17954,0.46894,12.0,45.0,70.09,15.0,cruise
5.3554,0.36646,-1.94179,-8.41554,0.004372,-0.005259,0.134312,60.406,1006.0143,0.1221,0.17086,0.46015,12.0,45.0,70.17,15.0,cruise
5.3654,0.3751,-1.98564,-8.33832,0.001411,-0.006228,0.131647,60.128,1006.0476,0.12399,0.17454,0.46405,12.0,45.0,70.24,15.0,cruise
5.3754,0.33671,-2.09484,-8.47072,0.004388,-0.002884,0.125735,60.207,1006.0382,0.12868,0.17334,0.47749,12.0,45.0,70.32,15.0,cruise
5.3854,0.279,-2.07067,-8.5121,0.002485,-0.00591,0.129487,60.476,1006.006,0.11981,0.18212,0.46785,12.0,45.0,70.39,15.0,cruise
5.3954,0.33493,-2.15891,-8.57375,-0.001502,-0.001082,0.132599,60.369,1006.0187,0.12111,0.17269,0.47091,12.0,45.0,70.47,15.0,cruise
5.4054,0.32809,-1.98402,-8.37681,0.000135,-0.000373,0.132091,60.051,1006.0567,0.11798,0.18272,0.47042,12.0,45.0,70.54,15.0,cruise
5.4154,0.32182,-1.99411,-8.31155,-0.001502,-0.005176,0.135324,60.005,1006.0622,0.11883,0.17813,0.47789,12.0,45.0,70.62,15.0,cruise
5.4254,0.39815,-2.08905,-8.32442,-0.002949,-0.000937,0.133781,60.168,1006.0428,0.12623,0.17505,0.47348,12.0,45.0,70.69,15.0,cruise
5.4354,0.23028,-2.07843,-8.5826,0.004555,-0.001883,0.136049,60.376,1006.0179,0.12184,0.18166,0.47397,12.0,45.0,70.77,15.0,cruise
5.4454,0.35076,-2.20492,-8.59481,0.005249,-0.005531,0.134952,60.406,1006.0144,0.11857,0.16784,0.46716,12.0,45.0,70.84,15.0,cruise
5.4555,0.48254,-2.08227,-8.41406,-0.001908,0.00185,0.131566,60.206,1006.0382,0.129,0.18081,0.4654,12.0,45.0,70.92,15.0,cruise
5.4655,0.34482,-1.95386,-8.28246,-0.003567,-0.00715,0.128962,60.114,1006.0492,0.11143,0.17251,0.4654,12.0,45.0,70.99,15.0,cruise
5.4755,0.34871,-1.96157,-8.41059,0.000571,-0.000264,0.131598,60.36,1006.0198,0.12279,0.17871,0.48383,12.0,45.0,71.07,15.0,cruise
5.4855,0.36843,-2.14912,-8.54149,-0.001302,-0.000461,0.128183,60.134,1006.0469,0.12283,0.18318,0.47251,12.0,45.0,71.14,15.0,cruise
5.4955,0.36926,-2.07279,-8.53957,-0.000445,0.000641,0.135381,60.291,1006.0281,0.12025,0.18624,0.4699,12.0,45.0,71.22,15.0,cruise
5.5055,0.38135,-2.01609,-8.38284,-0.001405,-0.000654,0.132195,60.576,1005.994,0.12451,0.1754,0.47365,12.0,45.0,71.29,15.0,cruise
5.5155,0.4214,-1.94637,-8.30939,0.001618,-0.002084,0.132485,60.167,1006.0429,0.12317,0.18056,0.47643,12.0,45.0,71.37,15.0,cruise
5.5255,0.37236,-2.06579,-8.35424,-0.001339,0.001469,0.135552,60.489,1006.0045,0.1219,0.17613,0.47055,12.0,45.0,71.44,15.0,cruise
5.5355,0.34257,-2.12228,-8.49151,0.002774,-0.004479,0.137949,60.315,1006.0253,0.11428,0.1745,0.47744,12.0,45.0,71.52,15.0,cruise
5.5455,0.41704,-2.04138,-8.48463,0.004689,-0.000138,0.133313,60.381,1006.0173,0.12315,0.17503,0.47366,12.0,45.0,71.59,15.0,cruise
5.5556,0.44937,-2.05144,-8.39722,0.002478,-0.003745,0.128383,60.472,1006.0064,0.11695,0.17893,0.46695,12.0,45.0,71.67,15.0,cruise
5.5656,0.46989,-1.96894,-8.29497,-0.002473,-0.002845,0.134018,60.328,1006.0236,0.11947,0.17998,0.47379,12.0,45.0,71.74,15.0,cruise
5.5756,0.37166,-2.02123,-8.43937,0.008724,-0.00265,0.13292,60.385,1006.0169,0.1166,0.17905,0.46998,12.0,45.0,71.82,15.0,cruise
5.5856,0.27827,-2.07172,-8.63826,0.006323,0.000594,0.13423,60.04,1006.0581,0.11442,0.18605,0.49076,12.0,45.0,71.89,15.0,cruise
5.5956,0.38465,-2.04096,-8.52654,-0.001469,0.001191,0.128999,60.118,1006.0487,0.11174,0.18407,0.46971,12.0,45.0,71.97,15.0,cruise
5.6056,0.38014,-2.04335,-8.44135,-0.000923,-0.003655,0.12808,60.224,1006.036,0.11242,0.18217,0.4733,12.0,45.0,72.04,15.0,cruise
5.6156,0.34122,-2.0268,-8.18994,-0.001859,-0.00052,0.132605,60.464,1006.0074,0.11903,0.17721,0.47033,12.0,45.0,72.12,15.0,cruise
5.6256,0.37883,-2.04761,-8.45231,0.004799,0.001384,0.129154,60.255,1006.0324,0.11616,0.17368,0.46067,12.0,45.0,72.19,15.0,cruise
5.6356,0.29114,-2.11108,-8.62585,0.001595,0.001685,0.134816,60.281,1006.0293,0.1078,0.18313,0.47073,12.0,45.0,72.27,15.0,cruise
5.6456,0.34533,-1.99692,-8.59654,-0.007558,-0.004972,0.133747,60.304,1006.0265,0.11065,0.17254,0.46823,12.0,45.0,72.34,15.0,cruise
5.6557,0.31178,-2.01782,-8.40922,-0.000811,-0.004079,0.133077,60.306,1006.0262,0.11747,0.18062,0.46964,12.0,45.0,72.42,15.0,cruise
5.6657,0.354,-2.0486,-8.30268,0.007277,-0.005851,0.131039,60.315,1006.0252,0.11467,0.18518,0.46846,12.0,45.0,72.49,15.0,cruise
5.6757,0.36388,-2.00134,-8.29264,0.005299,-0.002232,0.13215,60.307,1006.0262,0.11664,0.17566,0.47468,12.0,45.0,72.57,15.0,cruise
5.6857,0.33538,-2.09469,-8.61535,0.001271,-0.007496,0.130558,60.216,1006.0371,0.11707,0.18938,0.47286,12.0,45.0,72.64,15.0,cruise
5.6957,0.39576,-2.06183,-8.50136,0.006652,-0.00402,0.129917,60.4,1006.015,0.11534,0.18117,0.46876,12.0,45.0,72.72,15.0,cruise
5.7057,0.34295,-1.9638,-8.44761,0.003144,-0.000258,0.127582,60.175,1006.0419,0.11177,0.18298,0.46816,12.0,45.0,72.79,15.0,cruise
5.7157,0.40127,-2.08503,-8.16699,0.001289,-0.000339,0.130714,60.202,1006.0387,0.12437,0.17065,0.47139,12.0,45.0,72.87,15.0,cruise
5.7257,0.31601,-2.06135,-8.41146,-0.001874,-0.001733,0.124634,60.253,1006.0327,0.11408,0.17353,0.47757,12.0,45.0,72.94,15.0,cruise
5.7357,0.2958,-2.1038,-8.57908,0.000841,0.002057,0.139748,60.412,1006.0136,0.1197,0.18899,0.47124,12.0,45.0,73.02,15.0,cruise
5.7457,0.4009,-2.05517,-8.55237,0.002136,-0.007335,0.133208,60.068,1006.0547,0.10585,0.18146,0.46443,12.0,45.0,73.09,15.0,cruise
5.7558,0.37105,-2.03896,-8.38711,-0.001616,0.000822,0.132053,60.366,1006.0191,0.10772,0.17968,0.47549,12.0,45.0,73.17,15.0,cruise
5.7658,0.45375,-2.05192,-8.31081,-0.001866,-0.003846,0.128122,60.279,1006.0295,0.11659,0.17673,0.46955,12.0,45.0,73.24,15.0,cruise
5.7758,0.36643,-1.9871,-8.40686,-0.000629,-0.004393,0.128885,60.379,1006.0175,0.11248,0.18102,0.47637,12.0,45.0,73.32,15.0,cruise
5.7858,0.39275,-2.17334,-8.51489,0.00177,-0.00324,0.133272,60.041,1006.0579,0.12019,0.1834,0.46567,12.0,45.0,73.39,15.0,cruise
5.7958,0.29247,-2.18065,-8.57759,-0.000346,-0.005822,0.134619,60.492,1006.0041,0.11246,0.17938,0.47217,12.0,45.0,73.47,15.0,cruise
5.8058,0.36922,-2.10095,-8.4328,0.00021,-0.001103,0.132316,60.332,1006.0232,0.1047,0.18431,0.47002,12.0,45.0,73.54,15.0,cruise
5.8158,0.53254,-2.03133,-8.26797,0.009586,-0.001267,0.132087,60.152,1006.0447,0.11969,0.17527,0.47214,12.0,45.0,73.62,15.0,cruise
5.8258,0.35452,-2.04803,-8.44421,0.005136,-0.002695,0.128635,60.488,1006.0046,0.10925,0.18282,0.47421,12.0,45.0,73.69,15.0,cruise
5.8358,0.35044,-2.20002,-8.51014,0.000787,-0.00284,0.131955,60.058,1006.0559,0.11245,0.17441,0.46857,12.0,45.0,73.77,15.0,cruise
5.8458,0.32878,-2.04225,-8.60481,0.005448,0.000973,0.131012,60.134,1006.0469,0.104,0.18267,0.46631,12.0,45.0,73.84,15.0,cruise
5.8559,0.42896,-2.08179,-8.44874,0.001788,-0.003924,0.132334,60.448,1006.0093,0.11153,0.182,0.47103,12.0,45.0,73.92,15.0,cruise
5.8659,0.32005,-1.9924,-8.27645,0.003756,-5.4e-05,0.131705,60.455,1006.0085,0.1092,0.18271,0.46844,12.0,45.0,73.99,15.0,cruise
5.8759,0.40222,-2.05637,-8.28715,0.007158,0.000754,0.136951,60.069,1006.0546,0.10328,0.17994,0.47021,12.0,45.0,74.07,15.0,cruise
5.8859,0.31731,-2.17148,-8.48478,0.007581,0.001978,0.135573,60.334,1006.023,0.10589,0.18199,0.48053,12.0,45.0,74.14,15.0,cruise
5.8959,0.30268,-2.11924,-8.51012,0.00465,-0.004423,0.131548,60.225,1006.036,0.11018,0.18723,0.46598,12.0,45.0,74.22,15.0,cruise
5.9059,0.42212,-2.044,-8.2913,0.002087,-0.002197,0.134053,60.249,1006.033,0.10058,0.18058,0.46872,12.0,45.0,74.29,15.0,cruise
5.9159,0.32496,-2.01585,-8.38835,9.4e-05,-0.001178,0.132627,60.238,1006.0344,0.10885,0.17794,0.47005,12.0,45.0,74.37,15.0,cruise
5.9259,0.38303,-2.08151,-8.3528,0.001913,-0.00242,0.139599,60.279,1006.0295,0.1076,0.17983,0.46515,12.0,45.0,74.44,15.0,cruise
5.9359,0.36252,-2.12277,-8.56804,-0.000485,-0.00488,0.127095,60.231,1006.0353,0.11309,0.183,0.4778,12.0,45.0,74.52,15.0,cruise
5.9459,0.35719,-2.07069,-8.47323,0.000829,-0.001733,0.132314,60.532,1005.9993,0.10845,0.17885,0.47294,12.0,45.0,74.59,15.0,cruise
5.956,0.32576,-2.0233,-8.3908,0.000537,-0.000238,0.127885,60.324,1006.0241,0.10585,0.19648,0.47078,12.0,45.0,74.67,15.0,cruise
5.966,0.3745,-2.08107,-8.22068,7.5e-05,-0.004303,0.13334,60.397,1006.0154,0.11106,0.18235,0.4708,12.0,45.0,74.74,15.0,cruise
5.976,0.39278,-2.01845,-8.34187,0.004377,-0.001753,0.12988,60.278,1006.0296,0.11138,0.17339,0.4611,12.0,45.0,74.82,15.0,cruise
5.986,0.37467,-2.01153,-8.60052,0.001407,-0.003129,0.131552,60.346,1006.0215,0.10087,0.17686,0.46849,12.0,45.0,74.89,15.0,cruise
5.996,0.31183,-2.15354,-8.52997,-0.000139,-0.003201,0.133178,60.281,1006.0293,0.11124,0.17781,0.46301,12.0,45.0,74.97,15.0,cruise
6.006,0.34979,-0.00908,-9.81674,-20.947,-0.001383,0.287293,60.082,1006.053,0.11127,0.17948,0.47575,0.0,45.0,75.14,2.0,loiter
6.016,0.40529,0.04128,-9.63671,-0.006842,-0.005345,0.394001,60.355,1006.0205,0.09665,0.18259,0.46439,0.0,45.0,75.36,2.0,loiter
6.026,0.39371,0.00363,-9.66209,0.004344,-0.000564,0.396953,60.247,1006.0333,0.11888,0.17698,0.46736,0.0,45.0,75.59,2.0,loiter
6.036,0.37474,-0.01035,-9.84976,0.003169,-0.00819,0.399136,60.269,1006.0307,0.11016,0.17312,0.47128,0.0,45.0,75.81,2.0,loiter
6.046,0.29058,-0.03033,-9.89474,0.002241,-0.005117,0.394199,60.273,1006.0302,0.10557,0.18844,0.47075,0.0,45.0,76.04,2.0,loiter
6.0561,0.30043,-0.00796,-9.62818,0.006057,-0.010845,0.394559,60.44,1006.0103,0.10134,0.18141,0.46867,0.0,45.0,76.26,2.0,loiter
6.0661,0.43142,-0.03127,-9.56778,0.000957,-0.00474,0.397737,60.068,1006.0547,0.09863,0.18105,0.48072,0.0,45.0,76.49,2.0,loiter
6.0761,0.3489,-0.1022,-9.72533,0.002485,0.000432,0.401188,60.511,1006.0018,0.10151,0.17965,0.47812,0.0,45.0,76.71,2.0,loiter
6.0861,0.31211,-0.07982,-9.8921,-0.002631,-0.003322,0.393654,60.41,1006.0139,0.09778,0.17797,0.46198,0.0,45.0,76.94,2.0,loiter
6.0961,0.32894,-0.05561,-9.93978,-0.000279,-0.000749,0.398506,60.183,1006.041,0.09933,0.18929,0.46612,0.0,45.0,77.16,2.0,loiter
6.1061,0.3626,-0.01628,-9.82825,0.001616,-0.001839,0.395989,60.122,1006.0483,0.09809,0.1916,0.48039,0.0,45.0,77.39,2.0,loiter
6.1161,0.46781,-0.0328,-9.60551,-0.000347,-0.001098,0.392,60.043,1006.0577,0.09547,0.18849,0.47144,0.0,45.0,77.61,2.0,loiter
6.1261,0.40447,0.01735,-9.6727,0.002671,-0.002784,0.394577,60.561,1005.9958,0.09706,0.18527,0.47051,0.0,45.0,77.84,2.0,loiter
6.1361,0.32072,-0.06792,-9.8579,-0.000431,-0.002395,0.391947,60.316,1006.0251,0.09842,0.18418,0.45996,0.0,45.0,78.06,2.0,loiter
6.1461,0.34769,-0.05382,-9.96321,0.00339,-0.006165,0.397454,60.291,1006.028,0.08331,0.18631,0.46797,0.0,45.0,78.29,2.0,loiter
6.1562,0.33426,-0.05257,-9.7729,-0.000376,-0.007531,0.39814,60.263,1006.0314,0.09015,0.17995,0.47385,0.0,45.0,78.51,2.0,loiter
6.1662,0.33837,0.0323,-9.65837,-0.000504,-0.005271,0.39246,60.301,1006.0268,0.09414,0.18184,0.46955,0.0,45.0,78.74,2.0,loiter
6.1762,0.42947,-0.07582,-9.69032,-0.001782,-0.005098,0.395086,60.218,1006.0368,0.08603,0.19255,0.4746,0.0,45.0,78.96,2.0,loiter
6.1862,0.2358,-0.11917,-9.83597,0.000213,0.002574,0.396138,60.345,1006.0216,0.08616,0.18855,0.46362,0.0,45.0,79.19,2.0,loiter
6.1962,0.38298,-0.0391,-9.95636,0.003475,0.004792,0.393634,60.383,1006.0171,0.08826,0.18668,0.46246,0.0,45.0,79.41,2.0,loiter
6.2062,0.36115,-0.01474,-9.68037,-0.00434,-0.00277,0.398158,60.264,1006.0313,0.08871,0.18225,0.46534,0.0,45.0,79.64,2.0,loiter
6.2162,0.31202,-0.00632,-9.67965,0.001404,-0.004299,0.392855,60.232,1006.0351,0.08847,0.18392,0.46469,0.0,45.0,79.86,2.0,loiter
6.2262,0.39057,0.06157,-9.68051,-0.000788,-0.002309,0.388164,60.279,1006.0295,0.08586,0.18205,0.46624,0.0,45.0,80.09,2.0,loiter
6.2362,0.31308,0.00519,-9.8081,-0.001742,-0.003505,0.39284,60.421,1006.0125,0.08774,0.18733,0.47268,0.0,45.0,80.32,2.0,loiter
6.2462,0.28764,0.00758,-9.91647,-0.001539,-0.002652,0.398003,60.236,1006.0346,0.0909,0.18388,0.46617,0.0,45.0,80.54,2.0,loiter
6.2563,0.39289,-0.06161,-9.73297,0.002079,-0.004574,0.394098,60.218,1006.0368,0.08705,0.19659,0.46815,0.0,45.0,80.77,2.0,loiter
6.2663,0.42956,0.02597,-9.63008,0.000534,-0.004537,0.395313,60.257,1006.0322,0.07993,0.19236,0.4705,0.0,45.0,80.99,2.0,loiter
6.2763,0.37586,0.07595,-9.77559,0.004851,-0.004611,0.394939,60.212,1006.0375,0.07898,0.19399,0.47928,0.0,45.0,81.22,2.0,loiter
6.2863,0.32329,-0.02696,-9.85674,0.006228,-0.008314,0.395438,60.191,1006.04,0.07096,0.18575,0.47924,0.0,45.0,81.44,2.0,loiter
6.2963,0.28424,-0.02168,-9.85736,0.001015,-0.001615,0.38917,60.193,1006.0398,0.08642,0.18798,0.47184,0.0,45.0,81.67,2.0,loiter
6.3063,0.36564,0.09014,-9.79948,0.005874,-0.00159,0.39939,60.116,1006.049,0.08195,0.18583,0.4707,0.0,45.0,81.89,2.0,loiter
6.3163,0.46347,0.04303,-9.57172,-0.000961,-0.004468,0.394355,60.294,1006.0277,0.07924,0.18313,0.47599,0.0,45.0,82.12,2.0,loiter
6.3263,0.36957,0.08096,-9.68042,0.003001,-0.000314,0.391837,60.355,1006.0204,0.08896,0.1893,0.47451,0.0,45.0,82.34,2.0,loiter
6.3363,0.36959,-0.02772,-9.8472,0.002693,0.000282,0.390254,60.337,1006.0226,0.07754,0.18619,0.47648,0.0,45.0,82.57,2.0,loiter
6.3463,0.27976,-0.1314,-9.87859,-0.003209,-0.00779,0.397056,60.324,1006.0242,0.07996,0.18605,0.46308,0.0,45.0,82.79,2.0,loiter
6.3564,0.29803,-0.03425,-9.84527,0.001985,-0.003385,0.394877,60.323,1006.0242,0.07868,0.19087,0.46828,0.0,45.0,83.02,2.0,loiter
6.3664,0.41078,0.03552,-9.75545,0.002999,-0.001549,0.396006,60.107,1006.0501,0.07431,0.18301,0.47372,0.0,45.0,83.24,2.0,loiter
6.3764,0.31818,-0.03586,-9.65159,-0.000824,-0.00478,0.397023,60.442,1006.01,0.07864,0.19282,0.46884,0.0,45.0,83.47,2.0,loiter
6.3864,0.32572,-0.07474,-9.84532,-0.000508,-0.003293,0.396086,60.478,1006.0058,0.07616,0.19764,0.46647,0.0,45.0,83.69,2.0,loiter
6.3964,0.22434,-0.02645,-9.95848,0.000254,-0.007301,0.391598,60.075,1006.0539,0.07113,0.18679,0.47045,0.0,45.0,83.92,2.0,loiter
6.4064,0.41829,0.01194,-9.86729,0.002896,-0.001648,0.394004,60.297,1006.0274,0.07347,0.18539,0.46909,0.0,45.0,84.14,2.0,loiter
6.4164,0.46063,-0.01209,-9.68773,0.000874,-0.005389,0.38914,60.248,1006.0332,0.07883,0.18875,0.47089,0.0,45.0,84.37,2.0,loiter
6.4264,0.28295,0.033,-9.6712,-0.000924,-0.001454,0.394834,60.141,1006.046,0.07238,0.19501,0.46886,0.0,45.0,84.59,2.0,loiter
6.4364,0.29366,-0.05046,-9.80817,-0.002597,-0.000252,0.392281,60.336,1006.0227,0.06704,0.18627,0.47762,0.0,45.0,84.82,2.0,loiter
6.4464,0.24546,-0.03821,-9.83457,0.003155,-0.005975,0.390466,60.187,1006.0405,0.06979,0.19031,0.46364,0.0,45.0,85.05,2.0,loiter
6.4565,0.31174,-0.06376,-9.7993,0.007046,-0.004779,0.391363,60.13,1006.0473,0.07132,0.18904,0.46552,0.0,45.0,85.27,2.0,loiter
6.4665,0.38286,-0.01715,-9.62328,0.009152,-0.000336,0.394019,60.2,1006.0389,0.06056,0.19299,0.4734,0.0,45.0,85.5,2.0,loiter
6.4765,0.36709,0.07235,-9.67263,0.003418,-0.001103,0.393759,60.157,1006.0441,0.06569,0.1936,0.46746,0.0,45.0,85.72,2.0,loiter
6.4865,0.35998,-0.09499,-9.8093,0.002031,-0.005579,0.393632,60.44,1006.0103,0.05926,0.18409,0.46965,0.0,45.0,85.95,2.0,loiter
6.4965,0.42233,-0.09681,-9.89747,0.001876,-0.003741,0.394796,60.233,1006.035,0.0629,0.1812,0.46988,0.0,45.0,86.17,2.0,loiter
6.5065,0.39902,-0.02189,-9.73988,0.002848,-0.00216,0.392428,60.227,1006.0357,0.05648,0.18823,0.47073,0.0,45.0,86.4,2.0,loiter
6.5165,0.48612,0.04802,-9.68328,-0.003229,-0.00259,0.396768,60.267,1006.031,0.06567,0.18871,0.47359,0.0,45.0,86.62,2.0,loiter
6.5265,0.31126,0.09238,-9.72675,0.003471,-0.002808,0.393991,60.264,1006.0313,0.06338,0.19195,0.47529,0.0,45.0,86.85,2.0,loiter
6.5365,0.40927,-0.02341,-9.75947,0.00136,0.001235,0.395631,60.218,1006.0368,0.06214,0.19223,0.46984,0.0,45.0,87.07,2.0,loiter
6.5465,0.33605,-0.0202,-9.92452,-0.007748,0.003032,0.393445,60.177,1006.0418,0.05475,0.18807,0.46719,0.0,45.0,87.3,2.0,loiter
6.5566,0.31609,-0.06007,-9.77194,0.007176,0.000455,0.397695,60.243,1006.0338,0.06003,0.19193,0.4667,0.0,45.0,87.52,2.0,loiter
6.5666,0.37857,0.06381,-9.5874,0.001283,-0.005589,0.393439,60.084,1006.0528,0.05902,0.19111,0.46865,0.0,45.0,87.75,2.0,loiter
6.5766,0.4039,0.03393,-9.6556,-0.002538,-0.002753,0.395528,60.537,1005.9987,0.05642,0.19262,0.47439,0.0,45.0,87.97,2.0,loiter
6.5866,0.32986,0.01859,-9.78181,0.005204,-0.000624,0.40138,60.208,1006.038,0.06754,0.19373,0.4767,0.0,45.0,88.2,2.0,loiter
6.5966,0.2991,-0.02106,-9.85258,-0.002194,-0.002478,0.387869,60.273,1006.0302,0.05197,0.18883,0.48462,0.0,45.0,88.42,2.0,loiter
6.6066,0.43754,-0.09878,-9.77435,0.003471,-0.003,0.39481,60.341,1006.0221,0.04846,0.18478,0.47086,0.0,45.0,88.65,2.0,loiter
6.6166,0.40414,-0.01477,-9.68339,0.000824,0.000658,0.39405,60.543,1005.9979,0.05084,0.19092,0.46823,0.0,45.0,88.87,2.0,loiter
6.6266,0.4219,-0.02519,-9.5697,-0.003975,0.003148,0.394544,60.383,1006.0171,0.06013,0.19426,0.46635,0.0,45.0,89.1,2.0,loiter
6.6366,0.37062,0.05555,-9.88288,0.007461,-0.000857,0.392974,60.166,1006.043,0.05148,0.18021,0.46792,0.0,45.0,89.32,2.0,loiter
6.6466,0.30171,-0.11723,-9.88706,0.000443,-0.003928,0.393302,60.353,1006.0206,0.0521,0.18649,0.47063,0.0,45.0,89.55,2.0,loiter
